"id","fqdn/ip","port","severity","finding","cve","cwe"
"DNS_CAArecord","elisa.service-civique.gouv.fr/217.109.233.83","443","LOW","--","",""
"certificate_transparency","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","yes (certificate extension)","",""
"certs_countServer","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","1","",""
"certs_list_ordering_problem","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","no","",""
"cert_caIssuers","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","GEANT TLS RSA 1 (Hellenic Academic and Research Institutions CA from GR)","",""
"intermediate_cert_badOCSP","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","302 Moved Temporarily ('/')","",""
"HTTP_clock_skew","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","Got no HTTP time, maybe try different URL?","",""
"HSTS","elisa.service-civique.gouv.fr/217.109.233.83","443","LOW","not offered","",""
"HPKP","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No application banner found","",""
"cookie_count","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","elisa.service-civique.gouv.fr/217.109.233.83","443","MEDIUM","--","",""
"banner_reverseproxy","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","--","","CWE-200"
"heartbleed","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","supported","","CWE-310"
"secure_client_renego","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
