"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFDzCCA/egAwIBAgISBFN9MXNbo4DYjrMBezfvkNZoMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQxMjMxMjIzMjU5WhcNMjUwMzMxMjIzMjU4WjArMSkwJwYDVQQDEyBlY29yZXNwb25zYWJsZS5udW1lcmlxdWUuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAJiYWOvsy7Z3gehwDociMe/SY2NnAZyQThAWlJz1GbYFMFa2gkFi1DELecDU4cE2Ex9ccBYh0BxTE4w8DIxdFUf4x5QpQY/C47Iptht3jahz6thjkTfSJlBhoQS9+nYiBqWgPdwHS4+3BiS2F5Iuya7cFiwsw2yUIy2fndRA2pgmPWeHN7ZMpKPuUjHjhyztOO5wpbWYfcOHlvsuRWyibCT/Y0K25HzUX2uWcyR6DKWJaIbxcQN5Uw6IHG5apfCADGYNpKIgtbkJHAA1jzyJp4qMTlf9HigZOmPQVgPp9TINN0A/mpBxM9fXtH5BSLQFqo73ZTaHh2bK/22DQ+9IrI0CAwEAAaOCAiMwggIfMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUWMmyqmjmpUjM2CvoQrK/f75FZmgwHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzArBgNVHREEJDAigiBlY29yZXNwb25zYWJsZS5udW1lcmlxdWUuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB1AMz7D2qFcQll/pWbU87psnwi6YVcDZeNtql+VMD+TA2wAAABlB8PYu4AAAQDAEYwRAIgUCzBHAX0T6rERRYf/RprBFgiWl0aYuYeAqP49ta73+oCIDPnovEIUTdg9MiyRWBDbCihZpSCOgeRCQk2YIcEwKlgAHYATnWjJ1yaEMM4W2zU3z9S6x3w4I4bjWnAsfpksWKaOd8AAAGUHw9i3QAABAMARzBFAiEA5Zg0dJyfFrjSsWmVccDo8drEOv1kTCCIqN27G5FgfFkCIDD07bPWMl5ZGv50hKPNG5yvvS4cFzI6DsHQ95djWJeEMA0GCSqGSIb3DQEBCwUAA4IBAQCLmSH73/E4MsphTeiGZ5s/3QMR2K8fbeDzG4KBXqoBiH6bWb0/kc+aNU779VwySCmBnZviCb+UcifvGNMOLwIWgd/e3F8w1NEzSoboaCF0cAXjvqsB6tqcGvUFRJWyXCUXVEYS0Fo6wNZcCcFASNaEMPkcOjMjZailjNByUCyFnFV7msgfuqm88MMK6b7aT2IHIAYJB0oPt/tyyRxKCrQY0cnfG564VdKOkYkMfe6yOyD1DVASQw/l/5xm4tFN2msGz/iQHvUX1MhM2pvA0JMgHjFynY8yorf5xJXVfML0RQ4Zc5iMuCeqNdajt3U3l4/Am9/ZnAGOsOe3S+Hsntht\n-----END CERTIFICATE-----","",""
"cert_commonName","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","ecoresponsable.numerique.gouv.fr","",""
"cert_commonName_wo_SNI","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","*.github.io","",""
"cert_subjectAltName","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","ecoresponsable.numerique.gouv.fr","",""
"cert_trust","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_trust_wildcard","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","passed.","",""
"cert_certificatePolicies_EV","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","no","",""
"cert_expirationStatus","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","57 >= 30 days","",""
"cert_notBefore","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","2024-12-31 22:32","",""
"cert_notAfter","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","2025-03-31 22:32","",""
"cert_extlifeSpan","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","not present","",""
"cert_crlDistributionPoints","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","--","",""
"cert_ocspURL","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","LOW","not offered","",""
"cert_mustStapleExtension","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","--","",""
"DNS_CAArecord","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","LOW","--","",""
