"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-thunderbird_91_9","www.service-civique.gouv.fr/37.59.251.196","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","www.service-civique.gouv.fr/37.59.251.196","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","www.service-civique.gouv.fr/37.59.251.196","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.service-civique.gouv.fr/37.59.251.196","443","INFO","100","",""
"protocol_support_score_weighted","www.service-civique.gouv.fr/37.59.251.196","443","INFO","30","",""
"key_exchange_score","www.service-civique.gouv.fr/37.59.251.196","443","INFO","90","",""
"key_exchange_score_weighted","www.service-civique.gouv.fr/37.59.251.196","443","INFO","27","",""
"cipher_strength_score","www.service-civique.gouv.fr/37.59.251.196","443","INFO","60","",""
"cipher_strength_score_weighted","www.service-civique.gouv.fr/37.59.251.196","443","INFO","24","",""
"final_score","www.service-civique.gouv.fr/37.59.251.196","443","INFO","81","",""
"overall_grade","www.service-civique.gouv.fr/37.59.251.196","443","OK","A+","",""
