"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGCTCCBPGgAwIBAgISA4otLhZfH/7y9Cjy19AhQ4ThMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjUwMjEwMjE1MzQ1WhcNMjUwNTExMjE1MzQ0WjAnMSUwIwYDVQQDExxlbm0ubWVzLXNlcnZpY2VzLm1lci5nb3V2LmZyMIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAuWVt6s5F2AQjuylVk2xAYrlHOP4k8Mr9cbc10Yqy+hUYdLiI1OeNBHwDU/z0HcDLG0CF/ScSHtt+Zq1q2zAQJIKcxzeCIiPG/Y/fZGfTmM53UnveCfqLXNm6icFEqN2nWXXQFA5cZ3jDAHF62PZ2Xrrc8gypb75uZH9f3z/Qw50rn82fjnBUqdtjHPD4UWNXtbVNEzex8J+g7grU/fKUZPZNIX61sJSXHY97YnYEr5HNlbhimFxwCJ4S3I+kFu/547ads9qXsYcxhl2EhpSHzB0FqFcwQcCX+hEcSv1bSEN+5BFE4eMy8PCqmQ3CboBopP00/tyTi+1T/7rk7migxOK9lILfRjkD3uQWVkpAcKnEExp6oBW9W7TE32hwLcdC59bw+qD1IF7Yy+38mLWZH72l7hPibht1HBTHVFRs9U6MhUjnxgVLyJn4h0ZSEMdowKIpyYoN4i6+xNHJhgWGdpP/xgKxVb1wJMEV315uX2QSaO5Er4JcGDaaMY2cOuGLh61/b/rLkzSSNFXKBb6rWSj/0DOb9ZtqpEQNt21XwRSBxKfC3yDCd/5FGSRW1gudldvxANFTsSmKFPYrWZBbKjgDXBYT6PqpEDbUTw4TCDGem51AQETdXtLo8+v915/o1WZU/B9aueIzu5jOR541NhofWV5pXAIaQlEtuE4MdI8CAwEAAaOCAiEwggIdMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUpny8r0aK1fN8RU8RgEcb08/jFakwHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzAnBgNVHREEIDAeghxlbm0ubWVzLXNlcnZpY2VzLm1lci5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYAzPsPaoVxCWX+lZtTzumyfCLphVwNl422qX5UwP5MDbAAAAGU8hAxrwAABAMARzBFAiEA5wF0NuHAicRPdDvlVsT037pQnev4gYyk0/hge8odmQgCIAPUJo4nD8Xe6UEphKQVXavSbtpE4n792FLNBeEjSfe6AHcAE0rfGrWYQgl4DG/vTHqRpBa3I0nOWFdq367ap8Kr4CIAAAGU8hAySwAABAMASDBGAiEAyXk0DWOS1qsBeFQNqyv44P/1rlZb4jaMfM5Ym6NNCXICIQDQSjTM2yfoUd1KAiahuwfKe9uT4xHHeHW3hQm9VugQ1zANBgkqhkiG9w0BAQsFAAOCAQEAOYDJ0Xx3i/3VZIeF1oEZXWFwoyUK6JAcCbQUIl5R5tMNEGIDuSNjB9VzGzaHG9Fn9yK4e/MF5NHD5OfmwVzX9PZXelWEnAAp/1j5hc7EYi5J30DGNAs4i7bcm+QU9Xnjy/2FcSbK5Ptxc5MtgtUzySNrkwyConJT36x8S33/6lwSUlpGpOXOnmU15UoQBHiIXKWF8iM00OXQr/fthzjCTmgron0+wshxS1DzJLCpGPNrOOL4ukAnyNjSIhWj0HBwMNNudhFEtbFGvdF3Dxj1ynSgkUHK0zLIrltL3ERLJ6bVn0fiprP4R9+L4nuMxx4iXZyGf1pq7PLldCScmB/vuw==\n-----END CERTIFICATE-----","",""
"cert_commonName","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","enm.mes-services.mer.gouv.fr","",""
"cert_commonName_wo_SNI","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","nowhere.din.developpement-durable.gouv.fr","",""
"cert_subjectAltName","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","enm.mes-services.mer.gouv.fr","",""
"cert_trust","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","passed.","",""
"cert_certificatePolicies_EV","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","no","",""
"cert_expirationStatus","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","70 >= 30 days","",""
"cert_notBefore","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","2025-02-10 21:53","",""
"cert_notAfter","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","2025-05-11 21:53","",""
