"id","fqdn/ip","port","severity","finding","cve","cwe"
"DROWN","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=ED3285363D9B01B88C77C1BE9C323A9D362B648F0114589D9C19A24DD3907923","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","oscar.service-civique.gouv.fr/178.32.192.70","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_X","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_11","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_12","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_79_win10","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_101_win10","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_66_win81","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_100_win10","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_6_xp","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
