"id","fqdn/ip","port","severity","finding","cve","cwe"
"LUCKY13","pastek.fabrique.social.gouv.fr/154.41.70.5","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","pastek.fabrique.social.gouv.fr/154.41.70.5","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","pastek.fabrique.social.gouv.fr/154.41.70.5","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-android_500","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-SHA","",""
"clientsimulation-android_60","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.0 ECDHE-ECDSA-AES128-SHA","",""
"clientsimulation-ie_8_xp","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.0 DES-CBC3-SHA","",""
"clientsimulation-ie_11_win7","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_17_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-opera_66_win10","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_osx1011","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_10_osx1012","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-apple_ats_9_ios9","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-java_6u45","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","No connection","",""
"clientsimulation-java_7u25","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.0 ECDHE-ECDSA-AES128-SHA","",""
"clientsimulation-java_8u161","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-SHA","",""
"clientsimulation-java1102","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1201","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_102e","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-thunderbird_68_3_1","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","95","",""
"protocol_support_score_weighted","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","28","",""
"key_exchange_score","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","100","",""
"key_exchange_score_weighted","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","30","",""
"cipher_strength_score","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","90","",""
"cipher_strength_score_weighted","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","36","",""
"final_score","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","94","",""
"overall_grade","pastek.fabrique.social.gouv.fr/154.41.70.5","443","MEDIUM","B","",""
"grade_cap_reason_1","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","Grade capped to B. TLS 1.0 offered","",""
"grade_cap_reason_3","pastek.fabrique.social.gouv.fr/154.41.70.5","443","INFO","Grade capped to A. HSTS is not offered","",""
